step, time, x, y, vx, vy, ax, ay
13773, 13773, 3734127.143531716, -35839614.21435517, -1819.3183949319389, -616.3723151596479, -0.03181200192763028,0.30532701020840547
13774, 13774, 3732307.793324782, -35840230.28134332, -1819.3502069338665, -616.0669881494395, -0.0317953793154934,0.3053214739116723
13775, 13775, 3730488.411322469, -35840846.04301, -1819.382002313182, -615.7616666755277, -0.03177875813477327,0.30531594047833793
13776, 13776, 3728668.9975413973, -35841461.49936073, -1819.4137810713169, -615.4563507350495, -0.03176213838466017,0.3053104099081474
13777, 13777, 3726849.551998188, -35842076.650401056, -1819.4455432097016, -615.1510403251413, -0.031745520064344536,0.3053048822008458
13778, 13778, 3725030.074709458, -35842691.4961365, -1819.4772887297659, -614.8457354429404, -0.031728903173016944,0.3052993573561779
13779, 13779, 3723210.565691825, -35843306.03657259, -1819.5090176329388, -614.5404360855842, -0.03171228770986824,0.30529383537388977
13780, 13780, 3721391.024961904, -35843920.271714844, -1819.5407299206488, -614.2351422502104, -0.031695673674089334,0.3052883162537265
13781, 13781, 3719571.4525363096, -35844534.201568775, -1819.5724255943228, -613.9298539339567, -0.031679061064871374,0.3052827999954339
13782, 13782, 3717751.8484316543, -35845147.82613991, -1819.6041046553876, -613.6245711339612, -0.031662449881405645,0.30527728659875775
13783, 13783, 3715932.212664549, -35845761.14543376, -1819.635767105269, -613.3192938473625, -0.031645840122883566,0.3052717760634436
13784, 13784, 3714112.5452516032, -35846374.159455836, -1819.6674129453918, -613.014022071299, -0.03162923178849684,0.3052662683892381
13785, 13785, 3712292.846209426, -35846986.86821164, -1819.6990421771802, -612.7087558029098, -0.031612624877437226,0.30526076357588716
13786, 13786, 3710473.115554624, -35847599.27170668, -1819.7306548020576, -612.4034950393338, -0.0315960193888967,0.30525526162313715
13787, 13787, 3708653.353303802, -35848211.36994646, -1819.7622508214465, -612.0982397777107, -0.031579415322067435,0.3052497625307348
13788, 13788, 3706833.5594735653, -35848823.16293647, -1819.7938302367686, -611.79299001518, -0.03156281267614166,0.3052442662984262
13789, 13789, 3705013.734080516, -35849434.65068222, -1819.8253930494448, -611.4877457488815, -0.03154621145031195,0.3052387729259588
13790, 13790, 3703193.877141255, -35850045.8331892, -1819.8569392608952, -611.1825069759556, -0.031529611643770876,0.305233282413079
13791, 13791, 3701373.988672382, -35850656.71046289, -1819.8884688725389, -610.8772736935425, -0.03151301325571129,0.30522779475953415
13792, 13792, 3699554.0686904965, -35851267.28250879, -1819.9199818857946, -610.572045898783, -0.03149641628532615,0.30522230996507105
13793, 13793, 3697734.1172121945, -35851877.54933238, -1819.95147830208, -610.2668235888179, -0.03147982073180865,0.30521682802943756
13794, 13794, 3695914.134254072, -35852487.51093914, -1819.9829581228119, -609.9616067607885, -0.03146322659435207,0.3052113489523808
13795, 13795, 3694094.1198327225, -35853097.16733456, -1820.0144213494061, -609.6563954118361, -0.03144663387214991,0.3052058727336484
13796, 13796, 3692274.073964739, -35853706.518524095, -1820.0458679832782, -609.3511895391025, -0.03143004256439585,0.3052003993729884
13797, 13797, 3690453.996666713, -35854315.56451324, -1820.0772980258425, -609.0459891397295, -0.0314134526702837,0.3051949288701485
13798, 13798, 3688633.887955235, -35854924.30530745, -1820.1087114785128, -608.7407942108593, -0.03139686418900743,0.30518946122487645
13799, 13799, 3686813.747846892, -35855532.7409122, -1820.1401083427018, -608.4356047496344, -0.031380277119761234,0.3051839964369209
13800, 13800, 3684993.576358272, -35856140.87133295, -1820.1714886198215, -608.1304207531975, -0.03136369146173946,0.30517853450603016
13801, 13801, 3683173.373505961, -35856748.69657517, -1820.2028523112833, -607.8252422186915, -0.031347107214136534,0.30517307543195216
13802, 13802, 3681353.1393065425, -35857356.21664432, -1820.2341994184974, -607.5200691432595, -0.03133052437614719,0.3051676192144361
13803, 13803, 3679532.8737765998, -35857963.43154584, -1820.2655299428736, -607.2149015240451, -0.03131394294696625,0.3051621658532305
13804, 13804, 3677712.576932714, -35858570.3412852, -1820.2968438858206, -606.9097393581919, -0.03129736292578869,0.30515671534808414
13805, 13805, 3675892.248791465, -35859176.945867844, -1820.3281412487465, -606.6045826428439, -0.03128078431180968,0.3051512676987461
13806, 13806, 3674071.889369432, -35859783.24529922, -1820.3594220330583, -606.2994313751451, -0.03126420710422454,0.30514582290496534
13807, 13807, 3672251.498683192, -35860389.239584774, -1820.3906862401625, -605.9942855522402, -0.031247631302228816,0.3051403809664915
13808, 13808, 3670431.07674932, -35860994.928729944, -1820.4219338714647, -605.6891451712737, -0.03123105690501819,0.3051349418830743
13809, 13809, 3668610.6235843915, -35861600.31274018, -1820.4531649283697, -605.3840102293906, -0.03121448391178842,0.3051295056544625
13810, 13810, 3666790.1392049794, -35862205.391620904, -1820.4843794122814, -605.0788807237361, -0.031197912321735546,0.30512407228040617
13811, 13811, 3664969.6236276547, -35862810.16537756, -1820.515577324603, -604.7737566514558, -0.03118134213405576,0.3051186417606554
13812, 13812, 3663149.076868988, -35863414.63401557, -1820.546758666737, -604.4686380096952, -0.031164773347945377,0.30511321409496
13813, 13813, 3661328.498945548, -35864018.79754037, -1820.577923440085, -604.1635247956002, -0.031148205962600886,0.3051077892830699
13814, 13814, 3659507.8898739023, -35864622.65595737, -1820.6090716460476, -603.8584170063172, -0.031131639977218992,0.3051023673247359
13815, 13815, 3657687.2496706164, -35865226.20927201, -1820.6402032860249, -603.5533146389924, -0.031115075390996488,0.3050969482197079
13816, 13816, 3655866.578352255, -35865829.45748971, -1820.6713183614158, -603.2482176907728, -0.0310985122031304,0.3050915319677368
13817, 13817, 3654045.8759353813, -35866432.40061586, -1820.702416873619, -602.9431261588051, -0.0310819504128179,0.30508611856857315
13818, 13818, 3652225.1424365574, -35867035.03865591, -1820.7334988240318, -602.6380400402364, -0.031065390019256314,0.30508070802196796
13819, 13819, 3650404.377872343, -35867637.37161524, -1820.764564214051, -602.3329593322145, -0.03104883102164314,0.30507530032767205
13820, 13820, 3648583.5822592983, -35868239.39949927, -1820.7956130450727, -602.0278840318869, -0.031032273419176023,0.3050698954854364
13821, 13821, 3646762.75561398, -35868841.1223134, -1820.826645318492, -601.7228141364014, -0.03101571721105282,0.3050644934950125
13822, 13822, 3644941.897952944, -35869442.540063046, -1820.857661035703, -601.4177496429064, -0.030999162396471498,0.3050590943561516
13823, 13823, 3643121.009292746, -35870043.65275359, -1820.8886601980994, -601.1126905485503, -0.03098260897463026,0.3050536980686055
13824, 13824, 3641300.089649939, -35870644.46039044, -1820.919642807074, -600.8076368504817, -0.0309660569447274,0.30504830463212557
13825, 13825, 3639479.139041075, -35871244.96297899, -1820.9506088640187, -600.5025885458496, -0.03094950630596139,0.3050429140464636
13826, 13826, 3637658.1574827046, -35871845.16052462, -1820.9815583703246, -600.1975456318031, -0.030932957057530935,0.3050375263113719
13827, 13827, 3635837.1449913774, -35872445.053032726, -1821.0124913273821, -599.8925081054917, -0.03091640919863484,0.3050321414266023
13828, 13828, 3634016.1015836406, -35873044.64050869, -1821.0434077365808, -599.5874759640651, -0.030899862728472057,0.30502675939190693
13829, 13829, 3632195.0272760415, -35873643.9229579, -1821.0743075993093, -599.2824492046732, -0.030883317646241786,0.3050213802070385
13830, 13830, 3630373.9220851245, -35874242.90038572, -1821.1051909169555, -598.9774278244662, -0.030866773951143307,0.3050160038717492
13831, 13831, 3628552.786027434, -35874841.572797544, -1821.1360576909067, -598.6724118205944, -0.030850231642376116,0.30501063038579185
13832, 13832, 3626731.6191195115, -35875439.940198734, -1821.1669079225492, -598.3674011902086, -0.030833690719139877,0.30500525974891946
13833, 13833, 3624910.421377898, -35876038.002594665, -1821.1977416132684, -598.0623959304597, -0.030817151180634363,0.30499989196088456
13834, 13834, 3623089.192819134, -35876635.7599907, -1821.228558764449, -597.7573960384989, -0.030800613026059562,0.30499452702144036
13835, 13835, 3621267.9334597564, -35877233.21239221, -1821.259359377475, -597.4524015114774, -0.030784076254615614,0.3049891649303401
13836, 13836, 3619446.643316303, -35877830.359804556, -1821.2901434537296, -597.1474123465471, -0.030767540865502825,0.3049838056873373
13837, 13837, 3617625.3224053085, -35878427.2022331, -1821.3209109945951, -596.8424285408597, -0.03075100685792164,0.30497844929218515
13838, 13838, 3615803.970743307, -35879023.73968319, -1821.351662001453, -596.5374500915675, -0.030734474231072707,0.30497309574463743
13839, 13839, 3613982.588346831, -35879619.97216018, -1821.3823964756841, -596.2324769958228, -0.030717942984156792,0.30496774504444774
13840, 13840, 3612161.1752324123, -35880215.89966943, -1821.4131144186683, -595.9275092507784, -0.03070141311637489,0.3049623971913703
13841, 13841, 3610339.7314165807, -35880811.52221628, -1821.4438158317846, -595.622546853587, -0.030684884626928113,0.3049570521851591
13842, 13842, 3608518.2569158645, -35881406.83980609, -1821.4745007164115, -595.3175898014018, -0.03066835751501772,0.30495171002556815
13843, 13843, 3606696.7517467905, -35882001.85244418, -1821.5051690739265, -595.0126380913763, -0.030651831779845175,0.3049463707123518
13844, 13844, 3604875.215925885, -35882596.5601359, -1821.5358209057063, -594.7076917206639, -0.03063530742061208,0.3049410342452646
13845, 13845, 3603053.649469672, -35883190.96288659, -1821.566456213127, -594.4027506864186, -0.0306187844365202,0.30493570062406095
13846, 13846, 3601232.052394674, -35883785.06070157, -1821.5970749975634, -594.0978149857946, -0.030602262826771504,0.304930369848496
13847, 13847, 3599410.4247174137, -35884378.85358619, -1821.62767726039, -593.792884615946, -0.03058574259056805,0.3049250419183242
13848, 13848, 3597588.7664544107, -35884972.34154576, -1821.6582630029807, -593.4879595740277, -0.03056922372711214,0.304919716833301
13849, 13849, 3595767.077622184, -35885565.52458562, -1821.6888322267077, -593.1830398571944, -0.030552706235606165,0.3049143945931812
13850, 13850, 3593945.358237251, -35886158.40271108, -1821.7193849329433, -592.8781254626012, -0.03053619011525272,0.30490907519772015
13851, 13851, 3592123.608316128, -35886750.975927465, -1821.7499211230586, -592.5732163874035, -0.03051967536525458,0.3049037586466737
13852, 13852, 3590301.8278753296, -35887343.24424009, -1821.7804407984238, -592.2683126287568, -0.030503161984814613,0.30489844493979673
13853, 13853, 3588480.0169313694, -35887935.207654275, -1821.8109439604086, -591.963414183817, -0.030486649973135924,0.30489313407684554
13854, 13854, 3586658.175500759, -35888526.86617532, -1821.8414306103818, -591.6585210497402, -0.030470139329421733,0.3048878260575757
13855, 13855, 3584836.303600009, -35889118.21980855, -1821.8719007497114, -591.3536332236827, -0.030453630052875415,0.304882520881743
13856, 13856, 3583014.4012456294, -35889709.268559255, -1821.9023543797643, -591.0487507028009, -0.03043712214270059,0.3048772185491042
13857, 13857, 3581192.4684541277, -35890300.01243274, -1821.932791501907, -590.7438734842518, -0.03042061559810093,0.304871919059415
13858, 13858, 3579370.50524201, -35890890.45143431, -1821.9632121175052, -590.4390015651924, -0.03040411041828036,0.3048666224124323
13859, 13859, 3577548.511625782, -35891480.58556925, -1821.9936162279234, -590.13413494278, -0.03038760660244287,0.30486132860791204
13860, 13860, 3575726.4876219477, -35892070.41484286, -1822.024003834526, -589.829273614172, -0.030371104149792733,0.3048560376456116
13861, 13861, 3573904.433247009, -35892659.93926044, -1822.0543749386757, -589.5244175765264, -0.03035460305953426,0.3048507495252873
13862, 13862, 3572082.3485174673, -35893249.15882727, -1822.0847295417352, -589.2195668270011, -0.030338103330872005,0.30484546424669623
13863, 13863, 3570260.2334498223, -35893838.07354863, -1822.1150676450661, -588.9147213627544, -0.030321604963010635,0.3048401818095954
13864, 13864, 3568438.0880605723, -35894426.68342981, -1822.1453892500292, -588.6098811809449, -0.03030510795515505,0.3048349022137424
13865, 13865, 3566615.912366214, -35895014.98847608, -1822.1756943579844, -588.3050462787311, -0.030288612306510233,0.30482962545889436
13866, 13866, 3564793.706383244, -35895602.98869274, -1822.205982970291, -588.0002166532722, -0.030272118016281345,0.3048243515448088
13867, 13867, 3562971.470128156, -35896190.68408504, -1822.2362550883072, -587.6953923017275, -0.03025562508367372,0.3048190804712433
13868, 13868, 3561149.2036174424, -35896778.07465826, -1822.266510713391, -587.3905732212562, -0.030239133507892885,0.3048138122379559
13869, 13869, 3559326.9068675954, -35897365.16041767, -1822.2967498468988, -587.0857594090182, -0.030222643288144477,0.3048085468447045
13870, 13870, 3557504.579895105, -35897951.94136853, -1822.326972490187, -586.7809508621735, -0.030206154423634318,0.30480328429124703
13871, 13871, 3555682.2227164605, -35898538.417516105, -1822.3571786446107, -586.4761475778823, -0.03018966691356836,0.30479802457734173
13872, 13872, 3553859.835348149, -35899124.58886566, -1822.3873683115244, -586.1713495533049, -0.03017318075715276,0.30479276770274694
13873, 13873, 3552037.4178066566, -35899710.455422446, -1822.4175414922815, -585.8665567856021, -0.030156695953593812,0.30478751366722123
13874, 13874, 3550214.9701084686, -35900296.017191716, -1822.447698188235, -585.561769271935, -0.03014021250209797,0.30478226247052315
13875, 13875, 3548392.492270068, -35900881.27417873, -1822.4778384007373, -585.2569870094644, -0.03012373040187184,0.3047770141124114
13876, 13876, 3546569.984307937, -35901466.22638872, -1822.507962131139, -584.952209995352, -0.030107249652122227,0.30477176859264515
13877, 13877, 3544747.446238556, -35902050.87382695, -1822.538069380791, -584.6474382267593, -0.03009077025205604,0.30476652591098324
13878, 13878, 3542924.878078405, -35902635.21649865, -1822.568160151043, -584.3426717008483, -0.030074292200880395,0.30476128606718494
13879, 13879, 3541102.2798439614, -35903219.25440907, -1822.5982344432439, -584.0379104147811, -0.03005781549780253,0.30475604906100956
13880, 13880, 3539279.6515517025, -35903802.98756343, -1822.6282922587418, -583.7331543657201, -0.030041340142029874,0.3047508148922165
13881, 13881, 3537456.9932181034, -35904386.41596698, -1822.658333598884, -583.4284035508279, -0.030024866132769994,0.3047455835605654
13882, 13882, 3535634.304859638, -35904969.539624944, -1822.6883584650168, -583.1236579672673, -0.030008393469230638,0.30474035506581615
13883, 13883, 3533811.5864927797, -35905552.358542554, -1822.718366858486, -582.8189176122014, -0.029991922150619674,0.3047351294077283
13884, 13884, 3531988.838133999, -35906134.87272504, -1822.7483587806366, -582.5141824827937, -0.029975452176145157,0.304729906586062
13885, 13885, 3530166.059799766, -35906717.08217762, -1822.7783342328128, -582.2094525762076, -0.02995898354501531,0.3047246866005775
